Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Sales
27,No,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,3,1,Sales Representative,3,Divorced,2517,1,No,11,3,2,3,5,2,3,5,3,0,3,167466
29,No,Travel_Rarely,Sales,7,3,Life Sciences,3,Male,3,2,Sales Representative,4,Divorced,6623,1,Yes,11,3,2,2,6,2,3,6,0,1,0,239594
48,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Male,2,5,Sales Representative,4,Single,18265,6,No,12,3,3,0,25,3,4,1,0,0,0,123102
29,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Female,2,4,Sales Representative,4,Divorced,16124,3,No,14,3,2,2,9,2,2,7,7,1,7,268274
34,No,Travel_Rarely,Sales,20,3,Technical Degree,3,Female,4,1,Sales Representative,3,Married,2585,0,No,17,3,4,0,2,5,2,1,0,0,0,128921
44,No,Travel_Rarely,Sales,5,3,Marketing,2,Male,3,5,Sales Representative,2,Married,18213,7,No,11,3,3,1,26,5,3,22,9,3,10,41669
33,No,Travel_Rarely,Sales,10,5,Marketing,4,Male,4,3,Sales Representative,3,Divorced,8380,0,Yes,14,3,4,2,10,3,3,9,8,0,8,248314
19,No,Travel_Rarely,Sales,25,3,Life Sciences,2,Female,4,1,Sales Representative,4,Single,2994,1,Yes,12,3,4,0,1,2,3,1,0,0,1,77469
23,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Male,3,1,Sales Representative,3,Married,1223,1,No,22,4,4,1,1,2,3,1,0,0,1,257687
25,Yes,Travel_Frequently,Sales,24,1,Life Sciences,3,Male,1,1,Sales Representative,4,Single,1118,1,Yes,14,3,4,0,1,4,3,1,0,1,0,94313
26,No,Travel_Rarely,Sales,4,2,Life Sciences,3,Male,3,1,Sales Representative,4,Single,2875,1,Yes,20,4,2,0,8,2,2,8,5,2,2,168795
45,Yes,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,5,Sales Representative,2,Single,18824,2,Yes,16,3,1,0,26,2,3,24,10,1,11,62313
55,No,Non-Travel,Sales,8,1,Medical,4,Male,2,4,Sales Representative,2,Divorced,13577,1,Yes,15,3,4,1,34,3,3,33,9,15,0,97279
21,Yes,Travel_Frequently,Sales,10,2,Life Sciences,1,Female,2,1,Sales Representative,3,Single,2625,1,No,20,4,3,0,2,2,1,2,2,2,2,126957
46,No,Travel_Rarely,Sales,4,2,Marketing,4,Female,2,5,Sales Representative,2,Married,18789,2,No,14,3,3,1,26,2,3,11,4,0,8,195995
34,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,2,Sales Representative,1,Single,4538,0,Yes,12,3,4,0,4,3,3,3,2,0,2,120811
51,No,Travel_Frequently,Sales,9,3,Life Sciences,4,Male,3,5,Sales Representative,2,Divorced,19847,4,Yes,24,4,1,1,31,5,2,29,10,11,10,139619
59,No,Travel_Rarely,Sales,18,4,Medical,4,Male,3,3,Sales Representative,4,Single,10512,6,No,12,3,4,0,25,6,2,9,7,5,4,53690
34,No,Travel_Frequently,Sales,19,3,Medical,3,Female,3,2,Sales Representative,2,Divorced,4444,4,No,13,3,3,2,15,2,4,11,8,5,10,231507
28,No,Travel_Frequently,Sales,1,4,Medical,4,Male,3,1,Sales Representative,3,Single,2154,0,Yes,11,3,3,0,5,2,2,4,2,0,2,130901
44,No,Travel_Rarely,Sales,4,2,Life Sciences,3,Male,4,5,Sales Representative,1,Divorced,19190,1,No,14,3,4,2,26,4,2,25,9,14,13,259105
34,No,Travel_Frequently,Sales,11,3,Life Sciences,3,Male,2,2,Sales Representative,2,Married,4490,4,No,11,3,4,2,14,5,4,10,9,1,8,151125
35,No,Travel_Rarely,Sales,6,1,Life Sciences,3,Male,3,1,Sales Representative,3,Married,3506,0,Yes,14,3,4,0,4,3,3,3,2,2,2,140172
42,No,Travel_Rarely,Sales,7,4,Medical,2,Female,4,2,Sales Representative,2,Married,2372,6,Yes,16,3,4,0,18,2,3,1,0,0,0,164034
43,No,Travel_Rarely,Sales,4,4,Marketing,4,Female,2,3,Sales Representative,4,Single,10231,3,No,14,3,4,0,23,3,4,21,7,15,17,212341
36,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,3,2,Sales Representative,2,Single,5410,9,Yes,11,3,4,0,18,2,3,16,14,5,12,217588
44,Yes,Travel_Rarely,Sales,15,3,Medical,1,Female,3,3,Sales Representative,4,Married,7978,1,No,11,3,4,1,10,2,3,10,7,0,5,48443
28,No,Travel_Frequently,Sales,2,3,Life Sciences,4,Male,2,1,Sales Representative,4,Married,3867,1,Yes,12,3,2,1,2,2,3,2,2,2,2,86819
51,No,Travel_Frequently,Sales,6,2,Medical,2,Female,2,1,Sales Representative,3,Single,2838,0,No,14,3,2,0,8,6,2,7,0,7,7,59130
30,No,Non-Travel,Sales,9,2,Medical,3,Female,3,2,Sales Representative,3,Single,4695,7,Yes,18,3,3,0,10,3,3,8,4,1,7,294191
29,Yes,Travel_Rarely,Sales,7,3,Technical Degree,2,Female,3,1,Sales Representative,3,Divorced,3339,3,Yes,13,3,1,2,10,2,3,7,7,7,7,217766
28,No,Travel_Rarely,Sales,1,3,Technical Degree,4,Male,3,1,Sales Representative,1,Single,2080,2,No,11,3,2,0,5,2,2,3,2,1,2,271040
25,No,Travel_Rarely,Sales,1,3,Medical,4,Female,3,1,Sales Representative,2,Single,2096,1,No,18,3,4,0,2,3,2,2,2,2,1,209184
32,No,Travel_Rarely,Sales,8,3,Medical,3,Male,4,2,Sales Representative,4,Married,6209,1,No,15,3,3,2,10,4,4,10,7,0,8,64790
45,No,Travel_Frequently,Sales,25,3,Medical,2,Female,3,5,Sales Representative,2,Single,18061,3,No,22,4,3,0,22,4,3,0,0,0,0,62927
39,No,Travel_Rarely,Sales,13,4,Medical,3,Female,2,4,Sales Representative,2,Divorced,17123,6,Yes,13,3,4,2,21,4,3,19,9,15,2,104932
58,No,Travel_Rarely,Sales,23,4,Life Sciences,1,Male,3,1,Sales Representative,3,Divorced,2372,1,No,12,3,4,2,2,3,3,2,2,2,2,239866
32,Yes,Travel_Rarely,Sales,7,2,Life Sciences,4,Male,3,2,Sales Representative,3,Married,4883,1,No,18,3,1,1,10,3,3,10,4,1,1,118792
39,Yes,Travel_Rarely,Sales,23,3,Medical,3,Male,3,1,Sales Representative,1,Single,3904,0,No,13,3,1,0,6,2,3,5,2,0,3,184053
30,No,Travel_Rarely,Sales,6,3,Technical Degree,1,Female,2,2,Sales Representative,4,Married,4627,0,No,12,3,1,1,10,6,3,9,2,6,7,217475
36,No,Travel_Rarely,Sales,10,4,Technical Degree,4,Female,3,3,Sales Representative,3,Married,7094,3,No,12,3,1,0,10,0,3,7,7,1,7,87240
46,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Female,3,1,Sales Representative,1,Single,3423,6,No,12,3,3,0,10,3,4,7,6,5,7,80585
28,No,Non-Travel,Sales,1,3,Life Sciences,3,Female,1,2,Sales Representative,4,Married,6674,0,No,11,3,1,3,10,6,3,9,8,7,5,168713
50,No,Travel_Rarely,Sales,28,3,Life Sciences,4,Female,3,4,Sales Representative,1,Married,16880,4,Yes,11,3,2,0,25,2,3,3,2,1,2,117405
40,Yes,Travel_Rarely,Sales,25,4,Marketing,4,Male,2,3,Sales Representative,2,Single,9094,2,Yes,12,3,3,0,9,2,3,5,4,1,0,245500
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,3,Sales Representative,2,Single,8446,9,Yes,19,3,3,0,10,2,2,8,7,7,7,80934
30,No,Travel_Rarely,Sales,17,4,Medical,2,Female,3,3,Sales Representative,1,Married,11916,1,Yes,23,4,4,2,9,2,3,9,1,0,8,161912
39,No,Travel_Rarely,Sales,18,2,Life Sciences,1,Male,3,2,Sales Representative,3,Single,4534,0,No,11,3,1,0,9,6,3,8,7,1,7,142588
31,No,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,3,Sales Representative,3,Divorced,9852,1,Yes,19,3,1,1,10,5,2,10,8,9,6,38056
41,No,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Representative,2,Single,6151,1,No,13,3,1,0,19,4,3,19,2,11,9,253708
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,2,Single,2302,1,Yes,11,3,1,0,3,2,4,3,2,2,2,197223
44,Yes,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,1,Sales Representative,1,Married,2362,4,No,12,3,3,0,10,4,4,3,2,1,2,142338
42,No,Non-Travel,Sales,2,1,Life Sciences,3,Male,3,4,Sales Representative,3,Married,17861,0,Yes,13,3,4,0,21,3,2,20,8,2,10,60484
55,No,Travel_Rarely,Sales,2,2,Medical,4,Female,1,5,Sales Representative,3,Married,19187,4,No,14,3,4,1,23,5,3,19,9,9,11,40594
56,No,Travel_Rarely,Sales,8,4,Life Sciences,4,Male,3,5,Sales Representative,2,Single,19717,6,No,14,3,1,0,36,4,3,7,3,7,7,238711
40,No,Non-Travel,Sales,16,2,Life Sciences,3,Male,3,1,Sales Representative,3,Divorced,3544,9,No,16,3,2,1,6,0,3,4,2,0,0,235523
34,No,Travel_Rarely,Sales,9,3,Life Sciences,4,Male,3,3,Sales Representative,4,Divorced,8500,0,No,11,3,4,1,10,0,2,9,7,1,6,181750
40,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,2,Sales Representative,4,Single,4661,1,No,13,3,3,0,9,4,3,9,8,8,8,283576
41,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,2,Sales Representative,1,Divorced,4103,0,No,17,3,4,1,10,2,3,9,3,1,7,142983
35,No,Travel_Frequently,Sales,4,4,Life Sciences,3,Male,3,2,Sales Representative,3,Single,4249,1,Yes,11,3,2,0,9,3,3,9,6,1,1,232560
51,No,Travel_Rarely,Sales,5,3,Life Sciences,3,Male,3,4,Sales Representative,2,Divorced,14026,1,Yes,11,3,2,1,33,2,3,33,9,0,10,250647
38,No,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Representative,1,Divorced,6893,3,No,15,3,4,1,11,3,3,7,7,1,7,77311
34,No,Travel_Rarely,Sales,15,2,Medical,3,Female,3,2,Sales Representative,1,Single,6125,1,No,12,3,4,0,10,6,4,10,8,9,6,224501
25,No,Travel_Rarely,Sales,19,1,Medical,4,Male,3,1,Sales Representative,4,Married,3669,3,No,11,3,3,3,7,6,2,3,2,1,2,251572
58,Yes,Travel_Rarely,Sales,7,4,Medical,3,Female,2,3,Sales Representative,1,Married,10008,7,Yes,14,3,4,0,31,0,2,10,9,5,9,230227
40,No,Travel_Rarely,Sales,1,4,Life Sciences,2,Male,3,1,Sales Representative,2,Married,2387,3,No,22,4,3,1,7,3,3,4,2,0,3,160539
36,No,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,2,Sales Representative,1,Married,4639,2,No,16,3,4,1,17,2,2,15,7,6,13,51069
48,No,Travel_Rarely,Sales,4,3,Life Sciences,4,Male,3,3,Sales Representative,4,Single,7898,1,No,11,3,3,0,11,2,3,10,9,0,8,151940
27,No,Travel_Rarely,Sales,11,3,Medical,3,Female,4,1,Sales Representative,4,Married,2534,8,No,14,3,2,1,5,4,3,1,0,0,0,280805
51,No,Travel_Rarely,Sales,11,2,Technical Degree,4,Female,2,4,Sales Representative,2,Single,13142,3,No,16,3,2,0,29,1,2,5,2,0,3,134975
18,No,Non-Travel,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,4,Single,1611,1,No,15,3,3,0,0,5,4,0,0,0,0,152151
35,No,Travel_Rarely,Sales,1,3,Medical,4,Female,2,2,Sales Representative,4,Married,5363,0,No,12,3,2,1,10,0,3,9,7,0,0,282613
27,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,1,2,Sales Representative,4,Single,5071,3,No,20,4,2,0,8,3,3,6,2,0,0,79384
55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Representative,3,Single,13695,6,Yes,17,3,3,0,24,2,2,19,7,3,8,184011
56,No,Travel_Rarely,Sales,23,3,Life Sciences,4,Male,3,4,Sales Representative,2,Married,13402,4,Yes,12,3,1,1,33,0,3,19,16,15,9,37768
34,No,Non-Travel,Sales,26,1,Technical Degree,1,Female,2,1,Sales Representative,3,Divorced,2029,1,No,20,4,3,3,5,2,3,5,4,0,0,28915
40,No,Travel_Rarely,Sales,2,1,Medical,2,Female,4,2,Sales Representative,3,Divorced,6377,5,No,20,4,2,3,15,0,3,12,11,11,8,47240
34,No,Travel_Rarely,Sales,29,3,Medical,2,Male,3,2,Sales Representative,3,Married,5429,4,No,13,3,1,2,10,1,3,8,7,7,7,108570
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2785,7,No,14,3,3,0,3,3,4,1,0,0,0,163461
35,Yes,Travel_Frequently,Sales,18,4,Marketing,4,Female,3,2,Sales Representative,3,Married,4614,0,Yes,18,3,3,1,5,0,2,4,2,3,2,241419
38,No,Travel_Frequently,Sales,7,3,Life Sciences,4,Male,4,1,Sales Representative,3,Divorced,2610,1,No,11,3,4,3,4,2,3,4,2,0,3,159524
34,No,Travel_Rarely,Sales,2,4,Technical Degree,3,Female,3,2,Sales Representative,4,Single,6687,1,No,11,3,4,0,14,2,4,14,11,4,11,193307
28,No,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,2,2,Sales Representative,1,Married,4724,1,No,11,3,3,1,5,0,3,5,3,0,4,287696
31,Yes,Travel_Rarely,Sales,22,4,Medical,4,Male,3,2,Sales Representative,3,Married,6179,1,Yes,15,3,4,2,10,3,2,10,2,6,7,92133
39,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,2,Sales Representative,4,Married,6120,3,Yes,12,3,4,2,8,2,4,5,4,1,4,105088
51,No,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,3,Sales Representative,2,Married,10596,2,No,11,3,2,0,14,5,3,4,2,3,2,166492
41,No,Travel_Frequently,Sales,22,3,Life Sciences,4,Female,3,2,Sales Representative,4,Divorced,5467,3,Yes,14,3,1,2,12,4,2,6,2,3,3,175202
37,No,Travel_Rarely,Sales,4,1,Life Sciences,3,Male,3,1,Sales Representative,3,Married,2996,7,Yes,15,3,4,0,8,2,3,6,4,1,3,294568
33,No,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,3,2,Sales Representative,4,Married,9998,6,No,13,3,1,0,8,2,4,5,4,1,2,257632
32,No,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,2,Sales Representative,2,Married,4078,0,Yes,13,3,1,3,4,3,2,3,2,1,2,83040
39,No,Non-Travel,Sales,25,2,Life Sciences,3,Male,3,3,Sales Representative,3,Married,10920,3,No,21,4,2,1,13,2,3,6,4,0,5,35301
25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,4,2,Sales Representative,3,Married,6232,2,No,11,3,2,0,6,3,2,3,2,1,2,238507
52,No,Travel_Frequently,Sales,28,2,Medical,4,Female,4,4,Sales Representative,3,Married,13247,2,Yes,11,3,2,1,24,3,2,5,3,0,2,217694
43,No,Travel_Rarely,Sales,6,3,Medical,1,Female,2,2,Sales Representative,3,Single,4081,1,Yes,14,3,1,0,20,3,1,20,7,1,8,87883
27,No,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,2,Sales Representative,4,Married,5769,1,Yes,11,3,4,0,6,3,3,6,2,4,4,234260
27,Yes,Travel_Rarely,Sales,17,4,Life Sciences,4,Female,3,1,Sales Representative,3,Single,2394,1,Yes,13,3,4,0,8,2,3,8,2,7,7,265929
26,No,Travel_Rarely,Sales,2,1,Medical,1,Male,2,1,Sales Representative,4,Single,3904,0,No,12,3,4,0,5,2,3,4,3,1,1,94622
42,No,Travel_Rarely,Sales,10,3,Human Resources,3,Female,3,4,Sales Representative,1,Married,16799,0,No,14,3,3,1,21,5,3,20,7,0,9,222690
52,No,Travel_Rarely,Sales,8,4,Other,3,Female,3,1,Sales Representative,1,Married,2950,9,No,13,3,3,0,12,2,1,5,4,0,4,71189
37,No,Travel_Rarely,Sales,11,3,Medical,1,Female,3,1,Sales Representative,3,Single,3629,4,No,18,3,1,0,8,6,3,3,2,0,2,239631
35,No,Travel_Frequently,Sales,18,2,Life Sciences,3,Male,3,3,Sales Representative,4,Single,9362,2,No,11,3,3,0,10,2,3,2,2,2,2,271236
25,No,Travel_Rarely,Sales,1,3,Technical Degree,1,Male,3,1,Sales Representative,4,Married,3229,4,No,11,3,2,1,7,2,2,3,2,0,2,288605
26,No,Travel_Rarely,Sales,7,3,Other,3,Male,4,1,Sales Representative,1,Single,3578,0,No,12,3,4,0,8,2,3,7,7,0,7,71612
29,No,Travel_Rarely,Sales,17,3,Other,2,Male,2,3,Sales Representative,1,Single,7988,1,No,13,3,1,0,10,3,2,10,9,0,9,85465
49,Yes,Travel_Frequently,Sales,28,2,Life Sciences,1,Male,2,2,Sales Representative,1,Single,4284,3,No,20,4,1,0,20,2,3,4,3,1,3,131676
29,Yes,Travel_Frequently,Sales,14,1,Other,3,Female,3,3,Sales Representative,4,Single,7553,0,Yes,12,3,1,0,9,1,3,8,7,7,7,284204
54,No,Travel_Rarely,Sales,1,3,Medical,4,Female,3,4,Sales Representative,4,Single,17328,6,No,19,3,4,0,29,3,2,20,7,12,7,284257
58,No,Travel_Rarely,Sales,1,3,Medical,4,Female,3,5,Sales Representative,1,Married,19701,3,Yes,21,4,3,1,32,3,3,9,8,1,5,207234
55,No,Travel_Rarely,Sales,1,4,Medical,2,Male,4,4,Sales Representative,4,Divorced,14732,2,No,13,3,4,2,31,4,4,7,7,0,0,97688
36,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,3,2,Sales Representative,2,Single,9278,3,Yes,16,3,4,0,15,3,3,5,4,0,1,95600
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,1,No,12,3,2,0,1,3,3,1,0,0,0,58050
30,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,3,2,Sales Representative,1,Divorced,4779,7,No,14,3,2,2,8,3,3,3,2,0,2,226828
31,No,Travel_Rarely,Sales,8,5,Life Sciences,1,Female,3,4,Sales Representative,2,Single,16422,3,No,11,3,3,0,9,3,4,3,2,1,0,31682
34,No,Travel_Frequently,Sales,1,4,Other,4,Male,3,1,Sales Representative,1,Divorced,2996,5,No,14,3,3,2,10,2,3,4,3,1,3,292977
31,Yes,Travel_Rarely,Sales,8,3,Life Sciences,1,Female,2,1,Sales Representative,2,Single,1261,1,No,12,3,3,0,1,3,4,1,0,0,0,198506
27,No,Travel_Rarely,Sales,11,1,Life Sciences,2,Male,3,1,Sales Representative,1,Married,2099,0,No,14,3,2,0,6,3,4,5,0,1,4,116193
36,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,2,2,Sales Representative,4,Single,5810,1,No,16,3,3,0,10,2,2,10,4,1,8,152052
36,No,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,2,Sales Representative,1,Married,5647,4,No,13,3,1,2,11,3,2,3,2,0,2,195010
47,No,Travel_Rarely,Sales,1,3,Technical Degree,1,Male,3,1,Sales Representative,4,Married,3420,7,No,12,3,3,1,17,2,2,6,5,1,2,45307
25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1,Male,2,1,Sales Representative,1,Married,4400,3,No,12,3,1,0,6,2,3,3,2,2,2,215005
37,No,Non-Travel,Sales,5,2,Technical Degree,3,Male,4,1,Sales Representative,3,Single,3500,0,No,14,3,1,0,7,2,1,6,5,1,3,224866
56,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Female,3,1,Sales Representative,1,Married,2066,2,No,22,4,4,1,5,3,4,3,2,1,0,290559
47,No,Travel_Rarely,Sales,2,4,Medical,1,Female,3,4,Sales Representative,3,Married,17169,3,No,19,3,2,2,26,2,4,20,17,5,6,208653
24,No,Travel_Rarely,Sales,4,1,Medical,4,Female,3,2,Sales Representative,3,Married,4162,1,Yes,12,3,3,2,5,3,3,5,4,0,3,201225
32,No,Travel_Rarely,Sales,7,5,Marketing,4,Male,3,2,Sales Representative,4,Married,9204,4,No,12,3,3,1,7,3,2,4,3,0,3,102052
34,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Female,2,1,Sales Representative,2,Married,3294,5,No,17,3,1,1,7,2,2,5,4,0,2,64668
41,No,Travel_Rarely,Sales,5,5,Medical,2,Male,4,1,Sales Representative,3,Married,2127,2,Yes,12,3,1,0,7,5,2,4,2,0,3,137728
40,No,Non-Travel,Sales,9,4,Other,3,Male,3,2,Sales Representative,3,Divorced,3975,3,No,11,3,3,2,11,2,4,8,7,0,7,156939
31,No,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,3,Sales Representative,4,Divorced,10793,1,No,18,3,1,1,13,5,3,13,7,9,9,271079
46,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Male,3,3,Sales Representative,4,Divorced,10096,4,No,11,3,1,1,28,1,4,7,7,4,3,44706
39,Yes,Non-Travel,Sales,2,3,Life Sciences,1,Female,2,1,Sales Representative,1,Single,3646,2,Yes,23,4,2,0,11,2,4,1,0,0,0,207057
31,Yes,Travel_Frequently,Sales,1,5,Life Sciences,3,Female,4,3,Sales Representative,2,Single,7446,1,No,11,3,1,0,10,2,3,10,8,4,7,113738
45,No,Travel_Rarely,Sales,20,3,Medical,2,Male,1,3,Sales Representative,1,Divorced,10851,2,Yes,18,3,2,1,24,2,3,7,7,0,7,288330
31,No,Travel_Rarely,Sales,8,2,Medical,4,Female,4,1,Sales Representative,2,Single,2109,9,No,18,3,4,0,8,3,3,3,2,0,2,59878
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,2,Male,3,1,Sales Representative,4,Married,3722,6,Yes,13,3,3,1,7,2,1,2,2,2,2,48879
45,No,Travel_Rarely,Sales,29,3,Technical Degree,2,Male,3,3,Sales Representative,4,Married,9380,4,Yes,18,3,4,2,10,4,4,3,1,1,2,30694
48,No,Travel_Rarely,Sales,7,3,Marketing,3,Male,3,2,Sales Representative,1,Divorced,5486,4,No,11,3,1,3,15,3,3,2,2,2,2,99649
34,Yes,Travel_Rarely,Sales,9,4,Technical Degree,1,Female,3,1,Sales Representative,3,Married,2742,1,No,15,3,4,0,2,0,3,2,2,2,2,251778
40,No,Non-Travel,Sales,8,1,Medical,4,Male,2,3,Sales Representative,2,Divorced,13757,2,No,11,3,3,1,16,5,3,9,8,4,8,25831
28,No,Travel_Rarely,Sales,5,3,Medical,4,Male,3,2,Sales Representative,1,Single,8463,0,No,18,3,4,0,6,4,3,5,4,1,3,191131
44,No,Non-Travel,Sales,5,3,Life Sciences,3,Male,2,1,Sales Representative,3,Single,3162,3,No,14,3,4,0,7,5,3,5,2,0,3,293128
53,No,Travel_Rarely,Sales,2,3,Medical,4,Male,4,4,Sales Representative,2,Single,16598,4,No,12,3,2,0,35,2,2,9,8,8,8,229849
49,No,Travel_Rarely,Sales,5,4,Technical Degree,1,Male,3,2,Sales Representative,3,Married,6651,2,No,14,3,2,1,20,0,2,3,2,1,2,49889
40,No,Travel_Rarely,Sales,2,3,Medical,3,Male,3,1,Sales Representative,3,Divorced,2345,2,No,14,3,3,1,8,3,4,3,1,1,2,121521
44,No,Travel_Rarely,Sales,20,3,Life Sciences,4,Male,3,1,Sales Representative,2,Single,3420,1,No,13,3,3,0,6,3,2,5,2,1,3,248742
33,No,Travel_Frequently,Sales,7,3,Medical,4,Male,3,2,Sales Representative,1,Married,4373,0,No,14,3,1,2,5,2,3,4,3,0,3,261768
34,No,Travel_Rarely,Sales,3,3,Other,4,Male,1,2,Sales Representative,1,Single,4759,3,No,18,3,4,0,15,2,3,13,9,3,12,288768
30,No,Travel_Rarely,Sales,16,1,Life Sciences,4,Male,3,2,Sales Representative,3,Married,5301,8,No,15,3,3,2,4,2,2,2,1,2,2,198231
42,No,Travel_Frequently,Sales,9,2,Medical,1,Female,3,1,Sales Representative,4,Single,3673,1,No,13,3,3,0,12,3,3,12,9,5,8,263934
44,No,Travel_Frequently,Sales,1,5,Marketing,1,Female,3,2,Sales Representative,3,Married,4768,7,No,12,3,3,1,11,4,2,1,0,0,0,48400
30,No,Non-Travel,Sales,7,3,Technical Degree,3,Male,3,1,Sales Representative,3,Divorced,1274,1,No,13,3,2,2,1,2,2,1,0,0,0,123786
57,No,Travel_Rarely,Sales,1,2,Life Sciences,2,Male,4,2,Sales Representative,3,Married,4900,0,No,24,4,1,1,13,2,2,12,9,2,8,261846
49,No,Travel_Rarely,Sales,7,4,Life Sciences,3,Male,3,3,Sales Representative,2,Divorced,10466,3,No,14,3,2,2,29,3,3,8,7,0,7,215742
34,No,Travel_Frequently,Sales,15,3,Medical,2,Male,3,4,Sales Representative,1,Divorced,17007,7,No,14,3,4,2,16,3,2,14,8,6,9,75134
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,Male,3,1,Sales Representative,3,Married,2909,3,No,15,3,4,1,5,3,4,3,2,1,2,295993
29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,Female,3,2,Sales Representative,2,Single,5765,5,No,11,3,1,0,7,4,1,5,3,0,0,150073
34,Yes,Travel_Rarely,Sales,24,4,Medical,1,Female,2,2,Sales Representative,2,Single,4599,0,Yes,23,4,3,0,16,2,4,15,9,10,10,172378
35,No,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,1,Sales Representative,3,Married,2404,1,No,13,3,1,1,1,3,3,1,0,0,0,273405
24,Yes,Travel_Frequently,Sales,9,3,Medical,2,Male,3,1,Sales Representative,1,Single,3172,2,Yes,11,3,3,0,4,2,2,0,0,0,0,127574
24,No,Non-Travel,Sales,13,2,Life Sciences,4,Female,3,1,Sales Representative,2,Married,2033,1,No,13,3,3,1,1,2,3,1,0,0,0,61052
44,No,Travel_Frequently,Sales,2,1,Medical,2,Male,3,3,Sales Representative,3,Single,10209,5,Yes,18,3,2,0,16,2,2,2,2,2,2,173655
29,No,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,2,2,Sales Representative,3,Divorced,8620,1,No,14,3,3,2,10,3,3,10,7,0,4,125539
30,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Male,3,1,Sales Representative,3,Divorced,2064,0,No,21,4,1,1,6,3,4,5,3,1,3,291386
55,No,Travel_Rarely,Sales,4,4,Life Sciences,4,Male,3,2,Sales Representative,3,Married,4035,0,Yes,16,3,2,0,4,2,3,3,2,1,2,257238
33,No,Travel_Rarely,Sales,4,4,Medical,1,Female,2,1,Sales Representative,2,Married,3838,8,No,11,3,4,0,8,5,3,5,4,0,2,270900
47,No,Travel_Rarely,Sales,14,3,Medical,3,Female,3,2,Sales Representative,3,Married,4591,3,Yes,17,3,3,1,11,4,2,5,4,1,2,252603
28,Yes,Travel_Frequently,Sales,2,2,Medical,3,Male,2,1,Sales Representative,1,Single,2561,7,No,11,3,3,0,8,2,2,0,0,0,0,221941
28,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,1,Sales Representative,3,Divorced,1563,1,No,14,3,4,1,1,2,1,1,0,0,0,275357
28,No,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,3,2,Sales Representative,1,Single,4898,0,No,14,3,4,0,5,5,3,4,2,1,3,82590
49,No,Travel_Rarely,Sales,3,2,Medical,3,Female,2,2,Sales Representative,1,Married,4789,4,No,25,4,1,1,10,3,3,3,2,1,2,146547
