ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Sales,risk,profit,riskNorm,profitNorm,R-score
894,29,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Female,3,1,Sales Representative,4,Divorced,3760,1,No,15,3,1,3,3,5,3,3,2,1,2,252189,0.019272,5.5893,0.019647,0.26767,0.005259
1296,41,No,Travel_Rarely,Sales,4,1,Marketing,3,Female,3,3,Sales Representative,3,Divorced,10447,0,Yes,13,3,4,1,23,3,4,22,14,13,5,252735,0.053372,2.016,0.054413,0.096545,0.0052533
65,36,No,Travel_Rarely,Sales,8,3,Technical Degree,3,Female,3,3,Sales Representative,3,Divorced,10096,1,No,13,3,2,3,17,2,3,17,14,12,8,289521,0.044915,2.3897,0.045791,0.11444,0.0052404
1175,25,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,4,2,Sales Representative,3,Divorced,5206,1,No,17,3,3,2,7,6,3,7,7,0,7,198674,0.033711,3.1802,0.034368,0.1523,0.0052342
1080,39,No,Travel_Rarely,Sales,6,3,Life Sciences,2,Female,3,3,Sales Representative,2,Single,8376,4,No,18,3,4,0,9,3,3,2,0,2,2,259844,0.041445,2.5852,0.042253,0.1238,0.0052311
270,36,No,Travel_Rarely,Sales,6,3,Life Sciences,4,Male,3,1,Sales Representative,4,Married,3210,0,No,11,3,3,1,16,4,3,15,13,10,11,136493,0.030128,3.5434,0.030715,0.16969,0.0052121
273,28,No,Travel_Rarely,Sales,9,3,Medical,4,Male,3,1,Sales Representative,4,Married,2070,1,No,23,4,4,1,5,3,2,5,2,0,4,165568,0.015991,6.6654,0.016303,0.3192,0.005204
1466,36,No,Travel_Frequently,Sales,23,2,Medical,3,Male,4,2,Sales Representative,4,Married,2571,4,No,17,3,3,1,17,3,3,5,2,0,3,213887,0.015322,6.9327,0.015621,0.332,0.0051862
1211,33,No,Travel_Rarely,Sales,21,3,Medical,2,Male,4,1,Sales Representative,2,Married,2028,1,No,18,3,4,3,14,6,3,14,11,2,13,239494,0.010754,9.8411,0.010964,0.47128,0.0051671
660,28,No,Travel_Rarely,Sales,5,4,Medical,1,Male,3,2,Sales Representative,4,Single,4908,1,No,14,3,2,0,4,3,3,4,2,0,2,240248,0.025926,4.0792,0.026432,0.19535,0.0051634
1135,35,No,Travel_Rarely,Sales,7,2,Life Sciences,3,Male,2,1,Sales Representative,4,Married,2690,1,No,18,3,4,1,1,5,2,1,0,0,1,128142,0.026536,3.9697,0.027053,0.19011,0.005143
550,34,No,Travel_Rarely,Sales,8,2,Medical,2,Female,3,2,Sales Representative,3,Single,6142,3,No,11,3,4,0,10,2,3,5,1,4,3,180862,0.042743,2.4539,0.043577,0.11752,0.005121
72,29,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,1,Sales Representative,2,Married,2703,0,No,23,4,4,1,6,3,3,5,4,0,4,160775,0.02111,4.9567,0.021522,0.23737,0.0051087
40,33,No,Travel_Frequently,Sales,1,3,Life Sciences,3,Female,4,2,Sales Representative,1,Married,5376,2,No,19,3,1,2,10,3,3,5,3,1,3,213041,0.031652,3.3023,0.032269,0.15815,0.0051032
614,34,No,Travel_Rarely,Sales,3,2,Human Resources,3,Male,3,1,Sales Representative,4,Married,3737,0,No,19,3,3,1,4,1,1,3,2,0,2,297984,0.015697,6.6449,0.016003,0.31822,0.0050925
957,56,No,Travel_Rarely,Sales,8,4,Life Sciences,4,Male,3,5,Sales Representative,2,Single,19717,6,No,14,3,1,0,36,4,3,7,3,7,7,238711,0.10321,1.0089,0.10522,0.048316,0.0050837
317,49,No,Travel_Rarely,Sales,1,2,Technical Degree,3,Female,2,4,Sales Representative,3,Single,13964,7,Yes,12,3,4,0,25,2,3,7,1,0,7,238679,0.073063,1.4244,0.074487,0.068212,0.0050809
429,47,No,Travel_Rarely,Sales,2,2,Medical,1,Female,3,2,Sales Representative,4,Divorced,5070,5,No,13,3,3,3,20,2,3,5,0,0,4,205202,0.030814,3.3728,0.031415,0.16152,0.0050742
90,46,Yes,Travel_Rarely,Sales,9,2,Medical,3,Male,2,3,Sales Representative,4,Single,9619,1,No,16,3,4,0,9,3,3,9,8,4,7,275109,0.043478,2.3834,0.044326,0.11414,0.0050593
888,42,No,Travel_Frequently,Sales,26,5,Medical,1,Female,3,3,Sales Representative,1,Married,13191,3,Yes,17,3,3,0,20,6,3,1,0,0,0,129483,0.12656,0.818,0.12903,0.039173,0.0050546
655,39,No,Travel_Rarely,Sales,2,3,Life Sciences,4,Female,2,2,Sales Representative,4,Married,5204,8,No,11,3,3,2,13,2,3,5,4,0,4,180662,0.035753,2.893,0.03645,0.13854,0.00505
450,39,No,Travel_Frequently,Sales,8,1,Life Sciences,3,Female,3,1,Sales Representative,3,Married,3755,1,No,11,3,1,1,8,3,3,8,3,0,7,92209,0.050399,2.0464,0.051382,0.097999,0.0050354
1324,28,No,Non-Travel,Sales,1,2,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2706,1,No,15,3,2,1,3,2,3,3,2,2,2,164170,0.020384,5.0557,0.020781,0.24212,0.0050315
1348,36,No,Travel_Frequently,Sales,2,1,Human Resources,2,Male,2,2,Sales Representative,4,Single,3886,1,No,21,4,4,0,10,2,2,10,1,0,8,235653,0.020307,5.0535,0.020703,0.24201,0.0050102
413,46,No,Travel_Rarely,Sales,18,3,Medical,3,Female,3,2,Sales Representative,3,Divorced,4810,2,No,14,3,3,1,19,5,2,10,7,0,8,234342,0.025198,4.06,0.025689,0.19443,0.0049947
840,42,No,Travel_Rarely,Sales,4,4,Marketing,2,Male,3,2,Sales Representative,1,Single,5155,7,No,13,3,4,0,9,3,4,6,4,1,5,77096,0.082078,1.2463,0.083679,0.059684,0.0049943
1454,36,No,Travel_Rarely,Sales,11,4,Marketing,2,Female,2,2,Sales Representative,4,Married,6652,4,No,13,3,1,1,8,2,2,6,3,0,0,255121,0.031913,3.196,0.032535,0.15306,0.0049797
1133,40,No,Travel_Rarely,Sales,14,2,Life Sciences,4,Female,3,2,Sales Representative,1,Married,4639,1,No,15,3,3,1,5,2,3,5,4,1,2,182016,0.031115,3.2697,0.031721,0.15658,0.004967
1107,30,Yes,Travel_Rarely,Sales,1,3,Life Sciences,2,Male,2,2,Sales Representative,1,Married,9714,1,No,11,3,4,1,10,4,3,10,8,6,7,224743,0.052542,1.928,0.053566,0.09233,0.0049458
641,24,No,Non-Travel,Sales,4,1,Life Sciences,1,Male,2,1,Sales Representative,4,Married,3162,0,No,17,3,4,0,6,2,2,5,2,3,4,202754,0.018953,5.3435,0.019323,0.2559,0.0049446
1434,25,No,Travel_Rarely,Sales,8,2,Other,1,Female,3,2,Sales Representative,3,Divorced,4907,0,Yes,22,4,2,1,6,3,2,5,3,0,4,148870,0.039807,2.5282,0.040583,0.12107,0.0049135
164,57,No,Travel_Rarely,Sales,24,2,Life Sciences,3,Male,4,3,Sales Representative,4,Divorced,9439,3,Yes,16,3,2,1,12,2,1,5,3,1,4,193950,0.058674,1.7123,0.059818,0.082001,0.0049052
208,36,No,Travel_Frequently,Sales,18,1,Medical,2,Female,3,1,Sales Representative,4,Single,2153,1,No,13,3,1,0,8,2,3,8,1,1,7,69765,0.036905,2.7003,0.037624,0.12932,0.0048654
924,34,No,Travel_Frequently,Sales,11,3,Life Sciences,3,Male,2,2,Sales Representative,2,Married,4490,4,No,11,3,4,2,14,5,4,10,9,1,8,151125,0.035488,2.8048,0.03618,0.13432,0.0048597
373,35,No,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,2,2,Sales Representative,2,Single,6540,9,No,19,3,3,0,10,5,3,1,1,0,0,272670,0.028608,3.4744,0.029166,0.16639,0.0048527
1192,31,No,Travel_Rarely,Sales,5,4,Life Sciences,1,Female,3,2,Sales Representative,4,Married,5476,1,No,11,3,1,2,10,2,3,10,0,0,2,122158,0.053448,1.859,0.05449,0.089026,0.004851
605,42,No,Travel_Rarely,Sales,29,3,Life Sciences,2,Male,3,2,Sales Representative,2,Married,4434,1,No,13,3,4,1,10,3,2,9,8,7,8,199158,0.02643,3.743,0.026946,0.17925,0.00483
343,31,No,Travel_Rarely,Sales,7,4,Medical,3,Female,3,3,Sales Representative,4,Single,7143,1,Yes,14,3,3,0,11,2,2,11,9,4,10,171354,0.049411,1.9991,0.050375,0.095735,0.0048226
71,59,No,Travel_Frequently,Sales,1,1,Life Sciences,1,Female,2,2,Sales Representative,3,Single,5473,7,No,11,3,4,0,20,2,2,4,3,1,3,100207,0.064495,1.5258,0.065753,0.073068,0.0048044
346,23,No,Travel_Rarely,Sales,26,1,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2904,1,No,12,3,3,2,4,2,2,4,2,0,2,175869,0.019433,5.0467,0.019812,0.24168,0.0047882
307,32,No,Travel_Rarely,Sales,7,3,Life Sciences,4,Male,2,2,Sales Representative,3,Married,5484,1,No,14,3,3,1,13,3,2,13,8,4,8,265648,0.024288,4.0367,0.024762,0.19332,0.0047869
1281,37,No,Travel_Rarely,Sales,8,2,Other,3,Male,3,2,Sales Representative,2,Divorced,4071,2,No,13,3,3,0,19,4,2,10,0,4,7,200324,0.023894,4.1006,0.024359,0.19638,0.0047836
186,33,No,Travel_Rarely,Sales,14,3,Medical,4,Female,3,1,Sales Representative,2,Married,2756,1,No,13,3,4,1,8,5,3,8,7,1,6,247036,0.01311,7.4696,0.013365,0.35772,0.0047809
974,35,No,Travel_Rarely,Sales,1,3,Medical,4,Female,2,2,Sales Representative,4,Married,5363,0,No,12,3,2,1,10,0,3,9,7,0,0,282613,0.022291,4.3914,0.022726,0.2103,0.0047793
991,33,No,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,3,2,Sales Representative,4,Married,9998,6,No,13,3,1,0,8,2,4,5,4,1,2,257632,0.045498,2.1474,0.046385,0.10284,0.00477
244,40,No,Travel_Rarely,Sales,24,2,Technical Degree,1,Male,3,2,Sales Representative,4,Divorced,3319,1,No,17,3,1,2,9,3,3,9,8,4,7,111407,0.034907,2.7972,0.035587,0.13396,0.0047671
1335,27,No,Travel_Frequently,Sales,15,3,Life Sciences,4,Female,2,1,Sales Representative,1,Married,4774,0,No,19,3,4,1,8,2,2,7,6,7,3,90053,0.062064,1.5719,0.063274,0.075279,0.0047632
147,30,No,Travel_Rarely,Sales,2,1,Medical,2,Male,2,1,Sales Representative,4,Single,2720,0,No,13,3,4,0,6,3,3,5,3,1,2,138504,0.022989,4.2434,0.023438,0.20321,0.0047628
787,27,No,Non-Travel,Sales,8,5,Life Sciences,1,Male,1,1,Sales Representative,3,Married,4621,1,No,19,3,4,3,3,4,3,3,2,1,2,57439,0.093936,1.0358,0.095768,0.049605,0.0047506
353,48,No,Travel_Rarely,Sales,29,1,Medical,1,Female,3,3,Sales Representative,3,Married,12504,3,No,21,4,2,1,15,3,1,0,0,0,0,225293,0.064468,1.5015,0.065725,0.071904,0.0047259
750,52,Yes,Travel_Rarely,Sales,2,1,Marketing,1,Female,1,5,Sales Representative,4,Married,19845,1,No,15,3,4,1,33,3,3,32,14,6,9,267677,0.086068,1.124,0.087746,0.053829,0.0047233
853,29,No,Travel_Rarely,Sales,6,1,Medical,2,Female,3,1,Sales Representative,4,Married,3131,1,No,13,3,1,1,10,5,3,10,8,0,8,252834,0.014364,6.7293,0.014644,0.32226,0.0047192
557,53,No,Travel_Rarely,Sales,6,3,Life Sciences,4,Male,3,2,Sales Representative,4,Single,2450,2,No,17,3,4,0,19,4,3,2,2,2,2,185007,0.015359,6.2928,0.015658,0.30136,0.0047187
978,34,No,Non-Travel,Sales,26,1,Technical Degree,1,Female,2,1,Sales Representative,3,Divorced,2029,1,No,20,4,3,3,5,2,3,5,4,0,0,28915,0.081301,1.1876,0.082887,0.056872,0.0047139
392,40,No,Travel_Rarely,Sales,2,3,Medical,2,Female,2,2,Sales Representative,3,Married,3448,6,No,22,4,2,1,20,3,3,1,0,0,0,290608,0.013736,7.0236,0.014004,0.33635,0.0047104
173,36,No,Travel_Frequently,Sales,3,2,Medical,4,Male,3,1,Sales Representative,2,Single,2088,4,No,12,3,3,0,13,3,2,8,7,7,2,54935,0.043976,2.1925,0.044834,0.105,0.0047074
1469,49,No,Travel_Frequently,Sales,2,3,Medical,4,Male,2,2,Sales Representative,2,Married,5390,2,No,14,3,4,0,17,3,2,9,6,0,8,221776,0.028066,3.4288,0.028614,0.1642,0.0046985
1012,36,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,3,2,Sales Representative,2,Single,9278,3,Yes,16,3,4,0,15,3,3,5,4,0,1,95600,0.112,0.85866,0.11419,0.041121,0.0046954
975,27,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,1,2,Sales Representative,4,Single,5071,3,No,20,4,2,0,8,3,3,6,2,0,0,79384,0.073689,1.3045,0.075126,0.062474,0.0046934
949,30,No,Travel_Rarely,Sales,17,4,Medical,2,Female,3,3,Sales Representative,1,Married,11916,1,Yes,23,4,4,2,9,2,3,9,1,0,8,161912,0.084833,1.1323,0.086488,0.054226,0.0046899
323,32,No,Travel_Rarely,Sales,2,4,Medical,1,Female,4,2,Sales Representative,4,Single,5055,7,No,16,3,3,0,10,0,2,7,7,0,7,102333,0.056849,1.687,0.057958,0.080789,0.0046824
512,36,No,Travel_Rarely,Sales,9,2,Medical,2,Male,2,2,Sales Representative,2,Divorced,8847,2,Yes,11,3,3,1,13,2,3,3,2,0,2,225223,0.045086,2.1215,0.045965,0.1016,0.0046698
1305,40,No,Travel_Rarely,Sales,12,3,Life Sciences,2,Female,3,2,Sales Representative,1,Divorced,4448,2,No,12,3,2,1,15,3,3,7,4,7,7,203294,0.025077,3.8087,0.025566,0.1824,0.0046631
131,43,No,Travel_Frequently,Sales,28,3,Medical,2,Female,4,1,Sales Representative,3,Single,4739,4,No,12,3,4,0,18,2,3,3,2,1,2,110321,0.049153,1.9399,0.050112,0.092903,0.0046555
1426,33,No,Travel_Rarely,Sales,15,2,Medical,2,Female,3,2,Sales Representative,4,Married,4878,0,Yes,13,3,1,1,10,6,3,9,7,8,1,69708,0.080017,1.1909,0.081577,0.057029,0.0046523
50,35,No,Travel_Rarely,Sales,8,1,Life Sciences,4,Male,4,1,Sales Representative,4,Married,2269,1,No,19,3,4,0,1,2,3,1,0,0,1,36007,0.072008,1.3224,0.073412,0.06333,0.0046492
1385,34,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,3,3,Sales Representative,4,Single,9888,1,No,21,4,1,0,14,3,2,14,8,2,1,263950,0.042698,2.2245,0.043531,0.10653,0.0046373
688,36,No,Travel_Rarely,Sales,2,4,Medical,3,Male,3,1,Sales Representative,3,Single,2519,4,No,21,4,3,0,16,6,3,11,8,3,9,106061,0.026907,3.5087,0.027432,0.16803,0.0046093
290,28,No,Travel_Rarely,Sales,8,2,Life Sciences,4,Female,3,1,Sales Representative,4,Single,3310,1,No,21,4,4,0,5,3,3,5,3,0,2,250335,0.014956,6.3025,0.015248,0.30182,0.0046022
220,54,No,Travel_Rarely,Sales,3,3,Marketing,4,Female,3,2,Sales Representative,1,Married,5940,2,No,14,3,4,1,16,4,3,6,2,0,5,290055,0.023106,4.0692,0.023557,0.19487,0.0045905
1309,38,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,Married,5405,2,Yes,20,4,1,2,20,4,2,4,2,0,3,123010,0.049549,1.8965,0.050515,0.090824,0.004588
1120,38,No,Travel_Rarely,Sales,14,3,Life Sciences,3,Male,3,2,Sales Representative,2,Married,9924,0,No,11,3,4,1,10,3,3,9,8,7,7,295356,0.037875,2.4801,0.038614,0.11877,0.0045863
825,42,No,Travel_Rarely,Sales,29,3,Medical,2,Male,1,2,Sales Representative,4,Single,4272,4,No,19,3,1,0,16,3,3,1,0,0,0,85285,0.056439,1.6636,0.05754,0.079671,0.0045842
1019,36,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,2,2,Sales Representative,4,Single,5810,1,No,16,3,3,0,10,2,2,10,4,1,8,152052,0.043006,2.1809,0.043845,0.10444,0.0045792
1203,38,No,Travel_Rarely,Sales,4,2,Medical,4,Female,3,1,Sales Representative,3,Married,3306,7,No,19,3,4,1,7,5,2,0,0,0,0,149625,0.024858,3.7716,0.025343,0.18062,0.0045774
448,35,No,Travel_Rarely,Sales,1,3,Marketing,2,Male,3,2,Sales Representative,3,Married,4717,9,No,11,3,3,0,15,2,3,11,9,6,9,100183,0.052147,1.7699,0.053164,0.084759,0.0045061
184,50,No,Travel_Rarely,Sales,1,3,Medical,3,Male,2,1,Sales Representative,3,Married,3690,2,No,15,3,4,1,5,2,2,3,2,0,2,102988,0.039568,2.3258,0.04034,0.11138,0.0044932
1035,45,No,Travel_Rarely,Sales,20,3,Medical,2,Male,1,3,Sales Representative,1,Divorced,10851,2,Yes,18,3,2,1,24,2,3,7,7,0,7,288330,0.041522,2.2143,0.042332,0.10604,0.0044889
864,33,No,Travel_Rarely,Sales,2,3,Human Resources,2,Male,3,1,Sales Representative,3,Married,3600,1,No,13,3,4,1,5,2,3,5,4,1,4,221872,0.01785,5.1359,0.018198,0.24596,0.0044759
1199,33,No,Non-Travel,Sales,16,3,Life Sciences,3,Female,3,2,Sales Representative,4,Divorced,5368,1,Yes,25,4,3,1,7,2,3,6,5,1,2,117591,0.049898,1.8255,0.050871,0.087422,0.0044472
623,32,No,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,3,2,Sales Representative,4,Divorced,4403,2,No,11,3,3,1,8,3,2,5,2,0,3,129287,0.037179,2.4469,0.037904,0.11718,0.0044417
60,37,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,2,Sales Representative,3,Divorced,5993,1,No,18,3,3,1,7,2,4,7,5,0,7,96529,0.067637,1.3422,0.068956,0.064279,0.0044324
113,54,No,Non-Travel,Sales,26,3,Human Resources,4,Female,4,4,Sales Representative,4,Single,17328,2,Yes,12,3,3,0,23,3,3,5,3,4,4,89069,0.21144,0.42835,0.21557,0.020513,0.004422
720,47,No,Travel_Rarely,Sales,4,2,Life Sciences,4,Female,3,2,Sales Representative,4,Single,4163,1,Yes,17,3,3,0,9,0,3,9,0,0,7,56977,0.079289,1.1405,0.080835,0.05462,0.0044152
1161,45,No,Travel_Rarely,Sales,2,2,Other,4,Female,2,2,Sales Representative,4,Divorced,5770,1,No,19,3,1,2,10,3,3,10,7,3,9,240349,0.026032,3.4712,0.026539,0.16624,0.0044118
1421,41,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Male,3,1,Sales Representative,4,Married,2782,3,No,22,4,1,1,12,3,3,5,3,1,0,68485,0.04401,2.0514,0.044868,0.098242,0.0044079
738,41,No,Travel_Rarely,Sales,7,2,Medical,4,Female,3,2,Sales Representative,3,Single,5003,6,No,14,3,2,0,8,6,3,2,2,2,1,192671,0.028105,3.2093,0.028653,0.15369,0.0044036
306,36,No,Non-Travel,Sales,24,4,Life Sciences,2,Female,3,2,Sales Representative,2,Married,5674,7,No,15,3,3,1,11,3,3,9,8,0,8,169094,0.036257,2.4835,0.036964,0.11893,0.0043962
942,30,No,Travel_Rarely,Sales,6,3,Technical Degree,1,Female,2,2,Sales Representative,4,Married,4627,0,No,12,3,1,1,10,6,3,9,2,6,7,217475,0.022965,3.9168,0.023413,0.18757,0.0043915
1441,36,No,Travel_Frequently,Sales,4,2,Life Sciences,4,Female,3,2,Sales Representative,2,Divorced,5131,7,No,13,3,2,3,18,3,3,4,2,0,2,211700,0.026101,3.4383,0.02661,0.16466,0.0043815
1009,54,No,Travel_Rarely,Sales,1,3,Medical,4,Female,3,4,Sales Representative,4,Single,17328,6,No,19,3,4,0,29,3,2,20,7,12,7,284257,0.065498,1.367,0.066775,0.065467,0.0043716
375,28,No,Travel_Rarely,Sales,9,4,Life Sciences,2,Male,3,2,Sales Representative,4,Single,5253,1,No,16,3,4,0,7,1,3,7,5,0,7,176616,0.031925,2.8018,0.032548,0.13418,0.0043672
835,34,No,Travel_Rarely,Sales,9,1,Life Sciences,2,Female,3,2,Sales Representative,3,Married,5714,1,No,20,4,1,0,6,3,2,6,5,1,3,136138,0.045039,1.9854,0.045917,0.095081,0.0043659
522,27,No,Travel_Frequently,Sales,3,1,Medical,4,Female,4,2,Sales Representative,4,Divorced,4647,1,Yes,20,4,2,2,6,3,3,6,5,0,4,201140,0.024788,3.607,0.025272,0.17274,0.0043653
1031,31,No,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,3,Sales Representative,4,Divorced,10793,1,No,18,3,1,1,13,5,3,13,7,9,9,271079,0.042709,2.093,0.043542,0.10023,0.0043643
116,37,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Male,3,3,Sales Representative,4,Single,7428,2,No,12,3,1,0,12,3,3,5,3,1,3,298052,0.026679,3.3438,0.027199,0.16013,0.0043555
1381,35,No,Travel_Rarely,Sales,18,4,Medical,2,Male,3,2,Sales Representative,1,Married,5561,0,No,16,3,4,1,6,2,1,5,3,0,4,152921,0.038923,2.2916,0.039682,0.10974,0.0043548
529,50,Yes,Travel_Frequently,Sales,8,2,Technical Degree,2,Male,3,2,Sales Representative,3,Married,6796,3,Yes,14,3,1,1,18,4,3,4,3,1,3,129613,0.056099,1.5893,0.057193,0.076112,0.004353
731,30,No,Travel_Rarely,Sales,8,2,Life Sciences,2,Female,4,3,Sales Representative,1,Married,11416,0,Yes,12,3,3,3,9,4,2,8,7,1,7,267744,0.045498,1.9544,0.046385,0.093597,0.0043415
1345,37,No,Travel_Rarely,Sales,7,4,Medical,4,Male,3,2,Sales Representative,1,Married,4284,5,Yes,22,4,3,1,16,2,3,5,3,0,4,123208,0.037053,2.3967,0.037775,0.11477,0.0043357
462,35,No,Travel_Rarely,Sales,1,3,Medical,1,Female,3,2,Sales Representative,3,Single,4859,1,No,16,3,4,0,5,3,3,5,4,0,3,164701,0.031198,2.8247,0.031806,0.13527,0.0043024
575,34,No,Travel_Rarely,Sales,1,4,Life Sciences,2,Female,4,1,Sales Representative,4,Single,3280,2,No,16,3,3,0,10,2,3,4,2,1,3,213170,0.016251,5.4159,0.016568,0.25936,0.0042971
36,43,No,Travel_Rarely,Sales,2,2,Medical,4,Female,4,1,Sales Representative,3,Divorced,2645,1,No,12,3,4,2,6,3,2,5,3,1,4,234621,0.011907,7.392,0.012139,0.354,0.0042971
820,28,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,2,1,Sales Representative,2,Married,3201,0,No,17,3,1,0,6,2,1,5,3,0,4,37411,0.090152,0.97394,0.09191,0.046641,0.0042868
1091,29,No,Travel_Rarely,Sales,8,1,Other,3,Female,1,2,Sales Representative,1,Married,9715,3,No,13,3,3,1,9,3,3,7,7,0,7,252821,0.040424,2.1686,0.041212,0.10385,0.0042801
188,55,No,Travel_Rarely,Sales,14,4,Medical,3,Male,4,5,Sales Representative,2,Single,18722,8,No,11,3,4,0,36,3,3,24,15,2,15,285247,0.068949,1.2697,0.070293,0.060803,0.004274
877,20,No,Travel_Rarely,Sales,21,3,Marketing,3,Male,4,1,Sales Representative,4,Single,2678,1,No,17,3,4,0,2,2,3,2,1,2,2,42400,0.066097,1.3194,0.067386,0.063185,0.0042577
487,37,No,Travel_Rarely,Sales,2,3,Marketing,4,Male,3,2,Sales Representative,3,Married,9602,4,Yes,11,3,3,1,17,3,2,3,0,1,0,197249,0.050604,1.7119,0.051591,0.08198,0.0042294
790,44,Yes,Travel_Rarely,Sales,1,2,Medical,2,Male,2,3,Sales Representative,1,Married,10482,9,No,14,3,4,1,24,1,3,20,6,3,6,295870,0.03663,2.3522,0.037345,0.11265,0.0042067
268,25,No,Non-Travel,Sales,5,2,Life Sciences,2,Male,4,2,Sales Representative,1,Divorced,4000,1,No,12,3,4,2,6,2,3,6,3,1,5,133426,0.030975,2.7797,0.031579,0.13312,0.0042037
64,59,No,Travel_Rarely,Sales,25,3,Life Sciences,1,Female,3,3,Sales Representative,1,Single,7637,7,No,11,3,4,0,28,3,2,21,16,7,9,108629,0.072618,1.1853,0.074034,0.056765,0.0042025
594,36,No,Travel_Rarely,Sales,1,3,Other,3,Female,3,2,Sales Representative,2,Married,5228,0,No,15,3,1,1,10,2,3,9,7,0,5,197275,0.027321,3.1445,0.027854,0.15059,0.0041945
399,37,No,Non-Travel,Sales,25,5,Medical,2,Female,3,2,Sales Representative,3,Married,4449,3,Yes,15,3,1,2,15,2,3,13,11,10,7,160820,0.028409,3.0123,0.028963,0.14426,0.0041781
88,51,No,Travel_Rarely,Sales,9,4,Life Sciences,4,Male,3,1,Sales Representative,4,Married,2075,3,No,23,4,2,2,10,4,3,4,2,0,3,72570,0.02931,2.9145,0.029882,0.13957,0.0041707
1455,45,No,Travel_Rarely,Sales,20,3,Life Sciences,4,Female,3,2,Sales Representative,3,Single,4850,8,No,15,3,3,0,8,3,3,5,3,0,1,75516,0.065747,1.2975,0.067029,0.062138,0.004165
1074,28,No,Travel_Rarely,Sales,29,1,Life Sciences,3,Male,1,2,Sales Representative,2,Married,6549,1,No,14,3,2,2,8,2,2,8,6,1,7,279237,0.02399,3.5532,0.024458,0.17016,0.0041617
1030,40,No,Non-Travel,Sales,9,4,Other,3,Male,3,2,Sales Representative,3,Divorced,3975,3,No,11,3,3,2,11,2,4,8,7,0,7,156939,0.025868,3.2901,0.026373,0.15756,0.0041553
1006,29,No,Travel_Rarely,Sales,17,3,Other,2,Male,2,3,Sales Representative,1,Single,7988,1,No,13,3,1,0,10,3,2,10,9,0,9,85465,0.09449,0.8916,0.096332,0.042698,0.0041132
879,42,No,Non-Travel,Sales,2,5,Medical,4,Male,4,2,Sales Representative,1,Married,6272,7,No,16,3,1,1,10,3,4,4,3,0,3,129875,0.048624,1.7256,0.049572,0.082637,0.0040965
189,34,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,2,2,Sales Representative,3,Married,9547,1,No,17,3,3,0,10,2,2,10,9,1,9,209903,0.045284,1.8322,0.046167,0.087742,0.0040508
1241,39,No,Non-Travel,Sales,1,3,Life Sciences,4,Male,3,2,Sales Representative,4,Married,6472,1,Yes,15,3,4,1,9,2,3,9,8,5,8,281214,0.022914,3.6209,0.02336,0.1734,0.0040508
1402,55,No,Travel_Rarely,Sales,26,4,Human Resources,3,Male,4,5,Sales Representative,2,Married,19636,4,Yes,18,3,1,1,35,0,3,10,9,1,4,129568,0.15056,0.54987,0.15349,0.026333,0.0040419
966,25,No,Travel_Rarely,Sales,19,1,Medical,4,Male,3,1,Sales Representative,4,Married,3669,3,No,11,3,3,3,7,6,2,3,2,1,2,251572,0.014485,5.7139,0.014767,0.27363,0.0040409
389,42,No,Travel_Rarely,Sales,1,4,Life Sciences,2,Female,3,1,Sales Representative,1,Divorced,2576,3,No,16,3,2,1,8,5,3,5,2,1,2,75330,0.033785,2.4369,0.034444,0.1167,0.0040197
774,36,No,Travel_Rarely,Sales,12,5,Medical,4,Female,2,3,Sales Representative,4,Single,8858,0,No,11,3,2,0,15,2,2,14,8,7,8,110825,0.078383,1.0426,0.079911,0.04993,0.0039899
706,39,No,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,4,3,Sales Representative,3,Single,7880,0,No,18,3,4,0,9,3,3,8,7,0,7,164524,0.046923,1.7399,0.047838,0.083322,0.003986
